rgn_id,stock_id_taxonkey,year,mean_catch
1,Macrouridae-77_400185,2005,0.549951111111111
1,Exocoetidae-77_400206,2005,2.00499419354839e-4
1,Atherinidae-77_400218,2005,0.121211370967742
1,Berycidae-77_400240,2005,12.3582605611111
1,Holocentridae-77_400243,2005,0.221747004608295
1,Scorpaenidae-77_400264,2005,42.1411912903226
1,Serranidae-77_400289,2005,0.0624480555555556
1,Carangidae-77_400314,2005,1.5875e-5
1,Lutjanidae-77_400323,2005,15.0162297222222
1,Gerreidae-77_400326,2005,3.57943376344086
1,Haemulidae-77_400327,2005,0.229493611111111
1,Lethrinidae-77_400328,2005,0.787552142857143
1,Sparidae-77_400330,2005,2.872063125
1,Sciaenidae-77_400331,2005,0.628899166666667
1,Mullidae-77_400332,2005,0.111423041474654
1,Mugilidae-77_400359,2005,29.0462188888889
1,Scaridae-77_400364,2005,0.642493571428571
1,Acanthuridae-77_400412,2005,0.197956866359447
1,Trichiuridae-77_400415,2005,1.89440588684375
1,Scombridae-77_400416,2005,4.92053272727273e-4
1,Istiophoridae-77_400419,2005,10.8836657777778
1,Stromateidae-77_400425,2005,0.977751182795699
1,Bothidae-77_400439,2005,2.54002993548387e-5
1,Balistidae-77_400445,2005,0.505482777777778
1,Lithodidae-77_490036,2005,0.021171875
1,Crangonidae-77_490044,2005,0.444934210526316
1,Mytilidae-77_490054,2005,2.14918888888889
1,Veneridae-77_490060,2005,1.37312694444444
1,Brachyura-77_490097,2005,5.17197666666667
1,Mustelus-77_500348,2005,1.2068e-4
1,Lutjanus-77_500357,2005,2.58229722222222
1,Epinephelus-77_500366,2005,3.16750083333333
1,Sphyraena-77_500372,2005,1.31513443875
1,Caranx-77_500467,2005,5.84748972222222
1,Kyphosus-77_500477,2005,0.229523571428571
1,Centropomus-77_500504,2005,0.154346944444444
1,Trachinotus-77_500598,2005,0.115004722222222
1,Isurus-77_500638,2005,1.43335642857143
1,Alopias-77_500639,2005,0.603044285714286
1,Sphyrna-77_500693,2005,0.0724714285714286
1,Micropogonias-77_501327,2005,0.767402777777778
1,Thunnus-77_501905,2005,0.00137543995238095
1,Decapterus-77_502102,2005,0.668432350230415
1,Cynoscion-77_502794,2005,2.3e-4
1,Crassostrea-77_590014,2005,2.20174583333333
1,Haliotis-77_590046,2005,3.54463666666667
1,Strombus-77_590051,2005,1.30447611111111
1,Panulirus-77_590083,2005,8.797995
1,Penaeus-77_590096,2005,8.10371388888889
1,Coryphaena_hippurus-77_600006,2005,8.67613183666667
1,Istiophorus_platypterus-77_600077,2005,1.95381327616667
1,Aprion_virescens-77_600084,2005,1.62445
1,Acanthocybium_solandri-77_600089,2005,1.81051981566667
1,Euthynnus_lineatus-77_600098,2005,0.752160083861111
